county_fips,Time,naics2c,county_export_usd,emp_share,EMP_num,total_emp,tariff_rate_mean,tariff_rate_median,tariff_rate_p90,n_tariff_lines,matched_emp,matched_tariff,matched_all,exposure_component_mean,exposure_component_p90
30013,2025 through June,21,68416372,1.9966722129783693e-4,6,30050,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,2795.206980177964,3756.639394342762
30013,2025 through June,31-33,36935523884,0.04519134775374376,1358,30050,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,384642481.52897316,584208136.5079933
30013,2025 through June,91,32141484,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
30013,2025 through June,93,296956392,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
30013,2025 through June,98,10475220,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
30013,2025 through June,99,820888864,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36005,2023,11,925862176,NA,NA,NA,0.2588582677165354,0.25,0.4,762,FALSE,TRUE,FALSE,NA,NA
36005,2023,21,141138465.6,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
36005,2023,31-33,116545263538.4,0.015910205225187365,4543,285540,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,427295285.20177346,648990671.3218215
36005,2023,91,3490687152,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36005,2023,93,9203294936.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36005,2023,98,34413.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36005,2023,99,1150623534.4,1.1907263430692723e-4,34,285540,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36005,2024,11,992548247.2,NA,NA,NA,0.2588582677165354,0.25,0.4,762,FALSE,TRUE,FALSE,NA,NA
36005,2024,21,112585728,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
36005,2024,31-33,118033423100.8,0.015910205225187365,4543,285540,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,432751393.3724152,657277594.7377847
36005,2024,91,3760203683.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36005,2024,93,8422983383.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36005,2024,98,29328.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36005,2024,99,1067256660.8,1.1907263430692723e-4,34,285540,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36005,2025 through June,11,449838875.2,NA,NA,NA,0.2588582677165354,0.25,0.4,762,FALSE,TRUE,FALSE,NA,NA
36005,2025 through June,21,36158660,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
36005,2025 through June,31-33,85091145171.2,0.015910205225187365,4543,285540,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,311973597.5550274,473836153.882001
36005,2025 through June,91,1857074098.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36005,2025 through June,93,4696469211.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36005,2025 through June,98,44575.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36005,2025 through June,99,518672328,1.1907263430692723e-4,34,285540,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36029,2023,11,5050139200,7.890923524995098e-5,33,418202,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,103155.69845744212,159401.0488711197
36029,2023,21,6116761416,2.558572173255986e-4,107,418202,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,320233.21164988814,430379.8276091458
36029,2023,31-33,183152729808,0.1092821172543412,45702,418202,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,4612328036.450414,7005361333.015684
36029,2023,91,11740451692,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36029,2023,93,745248432,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36029,2023,98,40616704,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36029,2023,99,589326332,9.086517998479204e-5,38,418202,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36029,2024,11,5349532832,7.890923524995098e-5,33,418202,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,109271.20498103862,168851.01788704982
36029,2024,21,4540235536,2.558572173255986e-4,107,418202,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,237696.7333623776,319454.3083170334
36029,2024,31-33,177854084124,0.1092821172543412,45702,418202,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,4478892449.281444,6802694806.390851
36029,2024,91,17928067832,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36029,2024,93,558305144,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36029,2024,98,48556916,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36029,2024,99,241981892,9.086517998479204e-5,38,418202,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36029,2025 through June,11,2541007644,7.890923524995098e-5,33,418202,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,51903.404623484326,80203.58798092788
36029,2025 through June,21,1147917380,2.558572173255986e-4,107,418202,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,60097.36922950225,80768.31030578523
36029,2025 through June,31-33,82198078104,0.1092821172543412,45702,418202,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,2069990988.2798817,3143973003.304988
36029,2025 through June,91,3900047660,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36029,2025 through June,93,255243616,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36029,2025 through June,98,131504236,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36029,2025 through June,99,207061216,9.086517998479204e-5,38,418202,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36047,2023,11,925862176,5.362792942564488e-6,4,745880,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,1285.2849199529257,1986.08285729608
36047,2023,21,141138465.6,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
36047,2023,31-33,116545263538.4,0.02145117177025795,16000,745880,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,576107248.7596816,875011363.5102696
36047,2023,91,3490687152,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36047,2023,93,9203294936.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36047,2023,98,34413.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36047,2023,99,1150623534.4,2.3194079476591408e-4,173,745880,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36047,2024,11,992548247.2,5.362792942564488e-6,4,745880,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,1377.8587434722776,2129.132294095565
36047,2024,21,112585728,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
36047,2024,31-33,118033423100.8,0.02145117177025795,16000,745880,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,583463528.0728017,886184331.7483777
36047,2024,91,3760203683.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36047,2024,93,8422983383.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36047,2024,98,29328.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36047,2024,99,1067256660.8,2.3194079476591408e-4,173,745880,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36047,2025 through June,11,449838875.2,5.362792942564488e-6,4,745880,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,624.4678070779577,964.9570980854829
36047,2025 through June,21,36158660,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
36047,2025 through June,31-33,85091145171.2,0.02145117177025795,16000,745880,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,420623061.37596714,638856669.9183782
36047,2025 through June,91,1857074098.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36047,2025 through June,93,4696469211.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36047,2025 through June,98,44575.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36047,2025 through June,99,518672328,2.3194079476591408e-4,173,745880,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36061,2023,11,925862176,2.1095956464834333e-5,49,2322720,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,5056.0062651363405,7812.779262933113
36061,2023,21,141138465.6,2.4970723978783495e-5,58,2322720,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,721.1468042029435,969.1906585038232
36061,2023,31-33,116545263538.4,0.00504494730316181,11718,2322720,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,135490533.6682769,205787649.5445167
36061,2023,91,3490687152,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36061,2023,93,9203294936.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36061,2023,98,34413.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36061,2023,99,1150623534.4,1.3217262519804368e-4,307,2322720,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36061,2024,11,992548247.2,2.1095956464834333e-5,49,2322720,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,5420.169747050227,8375.501844871531
36061,2024,21,112585728,2.4970723978783495e-5,58,2322720,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,575.2566290196502,773.1204629055591
36061,2024,31-33,118033423100.8,0.00504494730316181,11718,2322720,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,137220604.26206547,208415339.84436825
36061,2024,91,3760203683.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36061,2024,93,8422983383.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36061,2024,98,29328.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36061,2024,99,1067256660.8,1.3217262519804368e-4,307,2322720,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36061,2025 through June,11,449838875.2,2.1095956464834333e-5,49,2322720,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,2456.508355421881,3795.912530963698
36061,2025 through June,21,36158660,2.4970723978783495e-5,58,2322720,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,184.75262567443417,248.29967753323692
36061,2025 through June,31-33,85091145171.2,0.00504494730316181,11718,2322720,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,98923322.3183888,150248120.1740384
36061,2025 through June,91,1857074098.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36061,2025 through June,93,4696469211.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36061,2025 through June,98,44575.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36061,2025 through June,99,518672328,1.3217262519804368e-4,307,2322720,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36081,2023,11,925862176,6.4930321648580864e-6,4,616045,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,1556.1660529579626,2404.6611555973996
36081,2023,21,141138465.6,5.032099927765017e-5,31,616045,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,1453.2549334256,1953.1128720142196
36081,2023,31-33,116545263538.4,0.024035581816263422,14807,616045,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,645515921.4987367,980431625.9763182
36081,2023,91,3490687152,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36081,2023,93,9203294936.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36081,2023,98,34413.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36081,2023,99,1150623534.4,1.0713503072015843e-4,66,616045,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36081,2024,11,992548247.2,6.4930321648580864e-6,4,616045,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,1668.2503381751371,2577.8590776972464
36081,2024,21,112585728,5.032099927765017e-5,31,616045,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,1159.2570739221126,1557.9922427744727
36081,2024,31-33,118033423100.8,0.024035581816263422,14807,616045,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,653758476.04016,992950699.2975204
36081,2024,91,3760203683.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36081,2024,93,8422983383.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36081,2024,98,29328.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36081,2024,99,1067256660.8,1.0713503072015843e-4,66,616045,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36081,2025 through June,11,449838875.2,6.4930321648580864e-6,4,616045,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,756.077961745176,1168.3273142708729
36081,2025 through June,21,36158660,5.032099927765017e-5,31,616045,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,372.3134639991361,500.3734735287195
36081,2025 through June,31-33,85091145171.2,0.024035581816263422,14807,616045,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,471299195.85682744,715825313.560674
36081,2025 through June,91,1857074098.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36081,2025 through June,93,4696469211.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36081,2025 through June,98,44575.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36081,2025 through June,99,518672328,1.0713503072015843e-4,66,616045,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36085,2023,11,925862176,NA,NA,NA,0.2588582677165354,0.25,0.4,762,FALSE,TRUE,FALSE,NA,NA
36085,2023,21,141138465.6,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
36085,2023,31-33,116545263538.4,0.009569129157240555,1104,115371,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,256995036.48781863,390332837.8122558
36085,2023,91,3490687152,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36085,2023,93,9203294936.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36085,2023,98,34413.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36085,2023,99,1150623534.4,2.6003068362066725e-5,3,115371,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36085,2024,11,992548247.2,NA,NA,NA,0.2588582677165354,0.25,0.4,762,FALSE,TRUE,FALSE,NA,NA
36085,2024,21,112585728,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
36085,2024,31-33,118033423100.8,0.009569129157240555,1104,115371,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,260276590.8764504,395316974.6829716
36085,2024,91,3760203683.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36085,2024,93,8422983383.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36085,2024,98,29328.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36085,2024,99,1067256660.8,2.6003068362066725e-5,3,115371,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36085,2025 through June,11,449838875.2,NA,NA,NA,0.2588582677165354,0.25,0.4,762,FALSE,TRUE,FALSE,NA,NA
36085,2025 through June,21,36158660,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
36085,2025 through June,31-33,85091145171.2,0.009569129157240555,1104,115371,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,187635269.71525204,284986855.39825153
36085,2025 through June,91,1857074098.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36085,2025 through June,93,4696469211.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36085,2025 through June,98,44575.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36085,2025 through June,99,518672328,2.6003068362066725e-5,3,115371,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
36089,2023,11,3755614764,0.0032581928395529454,86,26395,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,3167523.6277208906,4894606.85287365
36089,2023,21,875615368,0.007728736503125592,204,26395,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,1384742.539236845,1861035.125773821
36089,2023,31-33,74217947860,0.08524341731388521,2250,26395,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,1457899156.0624237,2214307025.563554
36089,2023,91,3993241564,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36089,2023,93,334736156,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36089,2023,98,66665276,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36089,2023,99,248831116,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36089,2024,11,5038002328,0.0032581928395529454,86,26395,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,4249102.320988972,6565913.244296268
36089,2024,21,647735468,0.007728736503125592,204,26395,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,1024361.7111938196,1376698.6078727033
36089,2024,31-33,72207445324,0.08524341731388521,2250,26395,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,1418405879.368425,2154323288.2231483
36089,2024,91,2967330776,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36089,2024,93,414989808,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36089,2024,98,83261664,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36089,2024,99,487131096,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36089,2025 through June,11,2256370752,0.0032581928395529454,86,26395,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,1903046.0041770018,2940676.411017238
36089,2025 through June,21,370637096,0.007728736503125592,204,26395,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,586144.296008302,787753.0246486078
36089,2025 through June,31-33,32554164560,0.08524341731388521,2250,26395,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,639477247.846681,971259882.2125403
36089,2025 through June,91,1315148324,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36089,2025 through June,93,268716620,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36089,2025 through June,98,25938788,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
36089,2025 through June,99,710542100,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
37129,2023,11,917600872,7.414180856585028e-5,9,121389,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,17610.797927571042,27213.03527667252
37129,2023,21,836555752,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
37129,2023,31-33,26786250456,0.05447775333844088,6613,121389,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,336270527.4982693,510739160.82128364
37129,2023,91,29329944,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
37129,2023,93,51929120,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
37129,2023,99,662928436,1.647595745907784e-5,2,121389,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
37129,2024,11,997556976,7.414180856585028e-5,9,121389,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,19145.333076334344,29584.271339248204
37129,2024,21,645519328,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
37129,2024,31-33,37296455024,0.05447775333844088,6613,121389,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,468214042.32508665,711139477.0185041
37129,2024,91,14494676,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
37129,2024,93,73794548,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
37129,2024,99,1249655724,1.647595745907784e-5,2,121389,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
37129,2025 through June,11,633318652,7.414180856585028e-5,9,121389,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,12154.790982079281,18782.156103106543
37129,2025 through June,21,621885488,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
37129,2025 through June,31-33,22721578856,0.05447775333844088,6613,121389,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,285243256.425581,433237198.9319856
37129,2025 through June,91,12515240,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
37129,2025 through June,93,39929728,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
37129,2025 through June,99,452037812,1.647595745907784e-5,2,121389,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
38067,2023,11,5062770228,0.0027580772261623326,7,2538,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,3614570.33785205,5585404.506855792
38067,2023,21,3637106808,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
38067,2023,31-33,136935947896,0.30023640661938533,762,2538,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,9474112052.419743,14389604926.660048
38067,2023,91,399586432,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
38067,2023,93,453887404,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
38067,2023,98,39660320,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
38067,2023,99,324908952,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
38067,2024,11,4023836164,0.0027580772261623326,7,2538,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,2872822.22731179,4439220.35429472
38067,2024,21,1552939180,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
38067,2024,31-33,134517449104,0.30023640661938533,762,2538,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,9306784707.729715,14135462441.306856
38067,2024,91,269996000,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
38067,2024,93,539735220,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
38067,2024,98,19477536,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
38067,2024,99,665991576,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
38067,2025 through June,11,1657679508,0.0027580772261623326,7,2538,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,1183502.0965683812,1828803.2397163124
38067,2025 through June,21,1245786712,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
38067,2025 through June,31-33,65065978816,0.30023640661938533,762,2538,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,4501684061.597386,6837311485.511111
38067,2025 through June,91,145890584,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
38067,2025 through June,93,240074204,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
38067,2025 through June,98,7314136,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
38067,2025 through June,99,51354136,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
39035,2023,11,755333956,1.613984737573418e-5,11,681543,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,3155.7346101038606,4876.389907019807
39035,2023,21,781530772,4.343086202924834e-4,296,681543,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,69453.10873138312,93342.02660844586
39035,2023,31-33,235241345360,0.0941334589306911,64156,681543,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,5102880082.401978,7750428532.786128
39035,2023,91,1065178772,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
39035,2023,93,731691468,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
39035,2023,98,5689128,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
39035,2023,99,3972003288,3.52142124561473e-5,24,681543,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
39035,2024,11,1062161880,1.613984737573418e-5,11,681543,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,4437.641098514289,6857.252252609153
39035,2024,21,337178296,4.343086202924834e-4,296,681543,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,29964.374651585033,40270.84614529091
39035,2024,31-33,243489547752,0.0941334589306911,64156,681543,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,5281800958.905832,8022179670.177903
39035,2024,91,193066812,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
39035,2024,93,732016676,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
39035,2024,98,6332112,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
39035,2024,99,5185606708,3.52142124561473e-5,24,681543,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
39035,2025 through June,11,252391972,1.613984737573418e-5,11,681543,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,1054.47673181631,1629.4271627762298
39035,2025 through June,21,101448104,4.343086202924834e-4,296,681543,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,9015.494271164363,12116.441171870301
39035,2025 through June,31-33,128342674728,0.0941334589306911,64156,681543,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,2784022840.838028,4228468965.1971316
