county_fips,naics2c,EMP_num,ESTAB,PAYANN,total_emp,emp_share
28031,81,145,40,4262,4434,0.03270184934596301
28033,11,39,4,1772,63252,6.165812938721306e-4
28033,22,225,14,20261,63252,0.0035571997723392148
28033,23,2689,254,174290,63252,0.0425124897236451
28033,31-33,5282,94,338702,63252,0.0835072408777588
28033,42,5110,138,325357,63252,0.08078795927401505
28033,44-45,10206,678,332656,63252,0.16135458167330677
28033,48-49,11652,242,534590,63252,0.18421551887687346
28033,51,434,39,20925,63252,0.006861443116423196
28033,52,1045,203,69805,63252,0.016521216720419906
28033,53,492,134,26792,63252,0.007778410168848416
28033,54,1244,192,58119,63252,0.01966736229684437
28033,55,201,11,10268,63252,0.003177765129956365
28033,56,3940,162,144087,63252,0.062290520457851134
28033,61,753,37,22690,63252,0.011904761904761904
28033,62,6621,350,378304,63252,0.10467653196736862
28033,71,780,39,16851,63252,0.01233162587744261
28033,72,10084,427,214511,63252,0.15942578890786063
28033,81,2455,330,86394,63252,0.03881300196041232
28035,11,13,5,454,32739,3.9707993524542597e-4
28035,21,14,5,819,32739,4.2762454564892024e-4
28035,22,488,19,47584,32739,0.01490576987690522
28035,23,1327,107,85822,32739,0.04053269800543694
28035,31-33,4017,57,235508,32739,0.12269769999083661
28035,42,1264,84,103534,32739,0.0386083875500168
28035,44-45,4158,329,141509,32739,0.12700449005772932
28035,48-49,1316,66,68412,32739,0.0401967072909985
28035,51,198,28,13299,32739,0.0060478328598918725
28035,52,739,127,56280,32739,0.02257246708818229
28035,53,377,88,20091,32739,0.011515318122117353
28035,54,1042,131,58936,32739,0.03182748404044106
28035,55,440,9,45185,32739,0.013439628577537494
28035,56,2050,82,63844,32739,0.06261645132716333
28035,61,1119,18,38384,32739,0.034179419041510124
28035,62,8484,197,607895,32739,0.2591404746632457
28035,71,394,24,6538,32739,0.012034576498976756
28035,72,4289,200,78103,32739,0.13100583402058708
28035,81,1007,164,26585,32739,0.030758422676318762
28037,11,67,11,2907,1064,0.06296992481203008
28037,23,59,10,2823,1064,0.05545112781954887
28037,42,107,6,8110,1064,0.10056390977443609
28037,44-45,165,20,3354,1064,0.1550751879699248
28037,48-49,62,11,4045,1064,0.05827067669172932
28037,51,100,5,6001,1064,0.09398496240601503
28037,52,34,4,2435,1064,0.03195488721804511
28037,53,4,3,151,1064,0.0037593984962406013
28037,54,25,8,871,1064,0.023496240601503758
28037,62,307,10,14460,1064,0.28853383458646614
28037,72,18,3,235,1064,0.016917293233082706
28037,81,51,29,786,1064,0.047932330827067667
28039,11,48,7,2480,3927,0.012223071046600458
28039,22,116,6,9516,3927,0.029539088362617774
28039,23,252,26,13292,3927,0.06417112299465241
28039,31-33,332,16,21754,3927,0.08454290807231983
28039,42,71,11,3048,3927,0.018079959256429846
28039,44-45,966,67,30892,3927,0.24598930481283424
28039,48-49,69,14,3707,3927,0.01757066462948816
28039,51,29,5,1514,3927,0.0073847720906544435
28039,52,95,26,5362,3927,0.024191494779730073
28039,53,42,11,1059,3927,0.0106951871657754
28039,54,93,16,2994,3927,0.023682200152788387
28039,56,99,12,3149,3927,0.025210084033613446
28039,61,10,3,292,3927,0.002546473134708429
28039,62,884,35,43957,3927,0.22510822510822512
28039,71,1,3,12,3927,2.5464731347084286e-4
28039,72,627,41,9352,3927,0.15966386554621848
28039,81,184,45,4641,3927,0.046855105678635094
28039,99,3,4,135,3927,7.639419404125286e-4
28041,11,138,12,7833,1024,0.134765625
28041,23,183,11,14752,1024,0.1787109375
28041,31-33,3,4,824,1024,0.0029296875
28041,42,13,3,763,1024,0.0126953125
28041,44-45,240,30,5882,1024,0.234375
28041,48-49,47,10,3640,1024,0.0458984375
28041,51,12,4,628,1024,0.01171875
28041,52,28,7,1229,1024,0.02734375
28041,54,1,3,65,1024,9.765625e-4
28041,56,2,3,108,1024,0.001953125
28041,62,101,10,2611,1024,0.0986328125
28041,72,51,5,1661,1024,0.0498046875
28041,81,186,18,19253,1024,0.181640625
28043,11,83,6,5291,8367,0.009919923509023544
28043,22,61,5,6381,8367,0.00729054619337875
28043,23,160,25,10258,8367,0.019122744113780326
28043,31-33,2789,21,153008,8367,0.3333333333333333
28043,42,201,26,9478,8367,0.024022947292936535
28043,44-45,1393,120,53924,8367,0.16648739094059997
28043,48-49,230,20,9824,8367,0.02748894466355922
28043,51,46,11,3099,8367,0.005497788932711844
28043,52,198,48,11858,8367,0.023664395840803154
28043,53,85,23,3649,8367,0.010158957810445799
28043,54,234,29,14542,8367,0.027967013266403728
28043,56,551,19,13263,8367,0.065853950041831
28043,61,41,3,1445,8367,0.004900203179156209
28043,62,1119,61,56295,8367,0.13373969164575117
28043,71,25,9,362,8367,0.002987928767778176
28043,72,960,55,15640,8367,0.11473646468268196
28043,81,182,49,5302,8367,0.021752121429425123
28045,22,147,3,17008,8827,0.016653449643140365
28045,23,414,66,23752,8827,0.04690155205619123
28045,31-33,797,28,68562,8827,0.09029115214682225
28045,42,52,22,2553,8827,0.005891016200294551
28045,44-45,1662,140,47833,8827,0.18828594086326045
28045,48-49,442,27,40563,8827,0.050073637702503684
28045,51,189,16,10023,8827,0.02141157811260904
28045,52,222,69,12407,8827,0.02515010762433443
28045,53,91,42,3755,8827,0.010309278350515464
28045,54,823,99,65853,8827,0.09323666024696953
28045,56,191,36,7865,8827,0.021638155658774215
28045,61,148,8,5624,8827,0.01676673841622295
28045,62,816,74,53241,8827,0.09244363883539142
28045,71,87,13,1908,8827,0.009856123258185114
28045,72,2489,127,65371,8827,0.2819757562025603
28045,81,235,75,6615,8827,0.026622861674408065
28047,21,86,3,11328,74300,0.0011574697173620458
28047,22,970,30,85337,74300,0.013055181695827726
28047,23,3315,315,202314,74300,0.0446164199192463
28047,31-33,3112,100,213318,74300,0.0418842530282638
28047,42,1930,157,124474,74300,0.025975773889636608
28047,44-45,11964,832,428472,74300,0.1610228802153432
28047,48-49,1957,112,92955,74300,0.026339165545087483
28047,51,813,67,40702,74300,0.010942126514131898
28047,52,3225,281,260883,74300,0.043405114401076715
28047,53,1036,226,51683,74300,0.013943472409152086
28047,54,2197,368,139544,74300,0.029569313593539703
28047,55,344,13,20047,74300,0.004629878869448183
28047,56,3898,217,148126,74300,0.05246298788694482
28047,61,497,37,13567,74300,0.006689098250336474
28047,62,13791,548,1000200,74300,0.18561238223418575
28047,71,1342,65,30816,74300,0.018061911170928667
28047,72,21265,572,618013,74300,0.28620457604306865
28047,81,2553,419,86063,74300,0.034360699865410495
28047,99,2,5,110,74300,2.6917900403768505e-5
28049,11,62,8,5253,84440,7.342491710090004e-4
28049,21,197,15,13738,84440,0.0023330175272382758
28049,22,1367,38,211377,84440,0.016189009947891995
28049,23,2856,270,170886,84440,0.03382283278067267
28049,31-33,3441,103,216237,84440,0.04075082899099953
28049,42,3115,194,212545,84440,0.03689009947891994
28049,44-45,9135,737,322737,84440,0.10818332543818096
28049,48-49,3532,123,169512,84440,0.041828517290383706
28049,51,1738,113,109339,84440,0.020582662245381335
28049,52,4303,377,388763,84440,0.050959261013737565
28049,53,1096,240,54087,84440,0.012979630506868782
28049,54,4064,552,306851,84440,0.048128848886783517
28049,55,958,31,55576,84440,0.011345333964945524
28049,56,4924,217,146558,84440,0.05831359545239223
28049,61,3513,61,111841,84440,0.04160350544765514
28049,62,25743,699,1672730,84440,0.3048673614400758
28049,71,1158,59,32904,84440,0.013713879677877783
28049,72,8946,479,178068,84440,0.10594504973945996
28049,81,4284,556,164288,84440,0.050734249171009
28049,99,8,6,141,84440,9.474182851729038e-5
28051,11,8,3,262,1857,0.004308023694130318
28051,22,14,8,778,1857,0.007539041464728056
28051,23,47,4,3139,1857,0.025309639203015617
28051,31-33,274,7,16090,1857,0.14754981152396338
28051,42,38,8,3542,1857,0.02046311254711901
28051,44-45,316,49,7429,1857,0.17016693591814755
28051,48-49,50,7,1095,1857,0.026925148088314487
28051,51,12,8,397,1857,0.006462035541195477
28051,52,59,13,3009,1857,0.031771674744211095
28051,53,24,10,568,1857,0.012924071082390954
28051,54,27,7,1462,1857,0.014539579967689823
28051,56,7,3,154,1857,0.003769520732364028
28051,62,626,31,29868,1857,0.33710285406569734
28051,71,6,3,79,1857,0.0032310177705977385
28051,72,142,22,2087,1857,0.07646742057081314
28051,81,127,22,3394,1857,0.0683898761443188
28053,11,29,4,1054,1426,0.020336605890603085
28053,23,26,11,926,1426,0.0182328190743338
28053,31-33,508,4,15454,1426,0.35624123422159887
28053,42,33,6,2310,1426,0.02314165497896213
28053,44-45,186,24,4148,1426,0.13043478260869565
28053,48-49,17,7,1307,1426,0.011921458625525946
28053,51,28,4,1215,1426,0.019635343618513323
28053,52,171,9,13568,1426,0.11991584852734923
28053,53,6,5,126,1426,0.004207573632538569
28053,54,5,5,390,1426,0.0035063113604488078
28053,56,5,4,168,1426,0.0035063113604488078
28053,62,199,19,6518,1426,0.13955119214586256
28053,72,72,9,930,1426,0.05049088359046283
28053,81,42,17,693,1426,0.029453015427769985
28055,42,22,4,1598,71,0.30985915492957744
28055,48-49,18,3,923,71,0.2535211267605634
28055,62,19,3,547,71,0.2676056338028169
28057,11,63,12,2900,5304,0.011877828054298642
28057,22,62,5,5175,5304,0.011689291101055807
28057,23,432,28,28175,5304,0.08144796380090498
28057,31-33,2128,37,97542,5304,0.40120663650075417
28057,42,147,8,7147,5304,0.02771493212669683
28057,44-45,665,74,20634,5304,0.12537707390648567
28057,48-49,202,33,9789,5304,0.03808446455505279
28057,51,30,4,970,5304,0.005656108597285068
28057,52,119,29,4747,5304,0.022435897435897436
28057,53,11,8,407,5304,0.0020739064856711916
28057,54,44,15,2086,5304,0.008295625942684766
28057,56,27,8,858,5304,0.005090497737556561
28057,61,27,4,759,5304,0.005090497737556561
28057,62,610,36,25491,5304,0.11500754147812971
28057,71,31,5,636,5304,0.0058446455505279035
28057,72,499,35,8753,5304,0.09407993966817496
28057,81,199,56,5177,5304,0.03751885369532428
28059,11,15,3,528,44996,3.3336296559694195e-4
28059,21,55,4,5920,44996,0.001222330873855454
28059,22,213,10,16038,44996,0.004733754111476576
28059,23,2053,185,124350,44996,0.045626277891368125
28059,31-33,15752,61,1326253,44996,0.350075562272202
28059,42,537,63,35099,44996,0.011934394168370522
28059,44-45,5037,430,150344,44996,0.11194328384745311
28059,48-49,830,60,39045,44996,0.01844608409636412
28059,51,717,34,37300,44996,0.015934749755533825
28059,52,1176,160,76282,44996,0.02613565650280025
28059,53,363,93,13190,44996,0.008067383767445995
28059,54,1425,214,101012,44996,0.031669481731709484
28059,55,259,15,19914,44996,0.005756067205973864
28059,56,2195,122,93199,44996,0.04878211396568584
28059,61,205,24,4698,44996,0.004555960529824874
28059,62,7120,310,400023,44996,0.1582362876700151
28059,71,413,27,7885,44996,0.009178593652769134
28059,72,5084,295,96072,44996,0.11298782113965686
28059,81,1547,247,48151,44996,0.03438083385189795
28061,11,26,6,928,3490,0.007449856733524355
28061,21,119,4,12544,3490,0.034097421203438394
28061,22,23,7,876,3490,0.006590257879656161
28061,23,150,19,14786,3490,0.04297994269340974
28061,31-33,1626,12,97593,3490,0.4659025787965616
28061,42,32,7,1611,3490,0.009169054441260744
28061,44-45,397,37,12233,3490,0.11375358166189112
28061,48-49,94,16,9499,3490,0.026934097421203437
28061,51,139,6,6888,3490,0.03982808022922636
28061,52,68,10,3096,3490,0.019484240687679084
28061,53,19,4,727,3490,0.0054441260744985676
28061,54,65,10,2920,3490,0.01862464183381089
28061,55,46,3,3250,3490,0.013180515759312322
28061,56,21,6,679,3490,0.006017191977077364
28061,62,370,14,17423,3490,0.10601719197707736
28061,72,155,15,2242,3490,0.044412607449856735
28061,81,93,27,1749,3490,0.02664756446991404
28063,11,28,3,1279,547,0.051188299817184646
28063,22,115,5,8311,547,0.21023765996343693
28063,23,24,3,811,547,0.043875685557586835
28063,44-45,50,8,964,547,0.09140767824497258
28063,62,241,12,10569,547,0.4405850091407678
28063,72,32,8,541,547,0.05850091407678245
28063,81,14,6,272,547,0.025594149908592323
28065,11,26,3,1606,1531,0.016982364467668192
28065,22,22,4,698,1531,0.014369693011103853
28065,23,462,10,31634,1531,0.30176355323318094
28065,31-33,65,3,4455,1531,0.042455911169170475
28065,44-45,244,33,5580,1531,0.15937295885042455
28065,48-49,15,4,1905,1531,0.009797517962116264
28065,52,28,9,1120,1531,0.018288700195950358
28065,54,9,5,162,1531,0.005878510777269758
28065,62,428,13,21167,1531,0.2795558458523841
28065,72,122,11,1540,1531,0.07968647942521227
28065,81,50,19,842,1531,0.032658393207054215
28067,11,68,8,3099,23634,0.002877210798002877
28067,21,417,40,35616,23634,0.017644072099517644
28067,22,335,18,25563,23634,0.014174494372514175
28067,23,1347,103,87470,23634,0.05699416095455699
28067,31-33,7775,53,388025,23634,0.32897520521282897
28067,42,923,72,49691,23634,0.03905390539053905
28067,44-45,2860,255,89175,23634,0.12101210121012101
28067,48-49,834,47,46210,23634,0.03528814419903529
28067,51,158,15,8509,23634,0.006685283913006685
28067,52,522,84,29379,23634,0.022086824067022087
28067,53,132,41,7418,23634,0.005585173902005585
28067,54,432,85,21782,23634,0.01827875095201828
28067,55,410,6,53056,23634,0.017347888635017347
28067,56,450,31,15347,23634,0.01904036557501904
28067,61,166,8,6458,23634,0.007023779301007024
28067,62,3540,124,178027,23634,0.1497842091901498
28067,71,124,8,3400,23634,0.005246678514005247
28067,72,2209,140,35105,23634,0.09346703901159346
28067,81,930,166,28789,23634,0.03935008885503935
28069,11,93,9,4891,979,0.09499489274770173
28069,22,28,4,1992,979,0.028600612870275793
28069,23,34,10,1963,979,0.03472931562819203
28069,31-33,247,6,7866,979,0.2522982635342186
28069,44-45,103,15,2312,979,0.10520939734422881
28069,48-49,14,5,656,979,0.014300306435137897
28069,52,35,7,1432,979,0.03575076608784474
28069,54,7,3,400,979,0.007150153217568948
28069,62,295,14,10247,979,0.30132788559754853
28069,72,38,5,782,979,0.03881511746680286
28069,81,43,17,540,979,0.043922369765066395
28071,22,112,10,8540,19206,0.005831510986150161
28071,23,775,82,45347,19206,0.040351973341664064
28071,31-33,1679,21,82470,19206,0.08742059772987608
28071,42,321,37,18008,19206,0.016713527022805375
28071,44-45,3033,232,87791,19206,0.1579194001874414
28071,48-49,358,18,29812,19206,0.01864000833072998
28071,51,368,27,21111,19206,0.019160678954493388
28071,52,684,103,51596,19206,0.03561387066541706
28071,53,286,83,12776,19206,0.014891179839633447
28071,54,1076,161,77513,19206,0.05602415911694262
28071,55,7,7,700,19206,3.644694366343851e-4
28071,56,523,59,19228,19206,0.027231073622826202
28071,61,120,11,4355,19206,0.006248047485160888
28071,62,3416,200,211933,19206,0.17786108507757992
28071,71,351,30,8350,19206,0.018275538894095594
28071,72,5005,213,108700,19206,0.26059564719358536
28071,81,1069,138,54955,19206,0.05565968968030824
28073,11,120,19,9025,19611,0.0061190148386109835
28073,21,93,10,9870,19611,0.004742236499923513
28073,22,165,14,13435,19611,0.008413645403090102
28073,23,873,116,47675,19611,0.0445158329508949
28073,31-33,362,24,31983,19611,0.018459028096476468
28073,42,550,49,35825,19611,0.02804548467696701
28073,44-45,4682,283,138950,19611,0.23874356228647187
28073,48-49,353,48,23031,19611,0.018000101983580645
28073,51,197,22,11265,19611,0.010045382693386364
28073,52,1078,127,78924,19611,0.054969149966855334
28073,53,352,68,27561,19611,0.017949110193258885
28073,54,1061,124,62941,19611,0.05410228953138545
28073,55,60,5,6309,19611,0.0030595074193054917
28073,56,1186,82,45667,19611,0.060476263321605224
28073,61,197,11,10396,19611,0.010045382693386364
28073,62,3599,201,200411,19611,0.18351945336800776
28073,71,266,18,6491,19611,0.01356381622558768
28073,72,3397,153,65198,19611,0.1732191117230126
28073,81,1020,131,27017,19611,0.052011626128193364
28075,11,59,13,3581,27472,0.0021476412347117063
28075,21,9,6,480,27472,3.276062900407688e-4
28075,22,243,18,22692,27472,0.008845369831100756
28075,23,1079,107,61535,27472,0.039276354105998834
28075,31-33,1855,52,111779,27472,0.06752329644729178
28075,42,1860,70,103609,27472,0.06770529994175888
28075,44-45,4281,352,131813,27472,0.1558313919627257
28075,48-49,1266,56,89079,27472,0.04608328479906814
28075,51,224,26,11532,27472,0.008153756552125802
28075,52,779,132,54170,27472,0.02835614443797321
28075,53,508,72,30510,27472,0.018491555037856728
28075,54,769,114,44201,27472,0.02799213744903902
28075,55,696,16,83568,27472,0.025334886429819452
28075,56,1509,78,46534,27472,0.0549286546301689
28075,61,272,18,9223,27472,0.009900990099009901
28075,62,7104,216,346719,27472,0.2585905649388468
28075,71,209,18,4907,27472,0.007607746068724519
28075,72,3603,178,65878,27472,0.13115171811298776
28075,81,1147,212,29954,27472,0.04175160163075131
28077,11,58,12,2807,2018,0.028741328047571853
28077,21,7,3,795,2018,0.003468780971258672
28077,22,42,5,2743,2018,0.02081268582755203
28077,23,93,6,5791,2018,0.046085232903865216
28077,31-33,776,9,69053,2018,0.38453914767096137
28077,44-45,283,32,7232,2018,0.1402378592666006
28077,48-49,56,8,3693,2018,0.027750247770069375
28077,51,8,3,242,2018,0.003964321110009911
28077,52,85,10,3391,2018,0.042120911793855305
28077,53,7,4,205,2018,0.003468780971258672
28077,54,22,13,755,2018,0.010901883052527254
28077,56,49,4,1693,2018,0.024281466798810703
28077,62,303,28,15150,2018,0.15014866204162536
28077,72,93,11,1268,2018,0.046085232903865216
28077,81,115,31,1782,2018,0.05698711595639247
28079,11,78,13,3459,5160,0.015116279069767442
28079,21,7,3,358,5160,0.0013565891472868217
28079,22,80,7,6017,5160,0.015503875968992248
28079,23,89,18,4161,5160,0.017248062015503877
28079,31-33,1894,5,68444,5160,0.3670542635658915
28079,42,76,8,3064,5160,0.014728682170542635
28079,44-45,759,78,23063,5160,0.14709302325581394
28079,48-49,69,15,3175,5160,0.013372093023255814
28079,51,28,6,1286,5160,0.005426356589147287
28079,52,113,25,5743,5160,0.021899224806201552
28079,53,17,7,381,5160,0.0032945736434108527
28079,54,72,23,2379,5160,0.013953488372093023
28079,56,397,5,10465,5160,0.07693798449612403
28079,62,813,33,35977,5160,0.15755813953488373
28079,72,484,28,6003,5160,0.0937984496124031
28079,81,131,42,3990,5160,0.025387596899224808
28081,11,6,3,161,47607,1.26031886067175e-4
28081,22,230,8,15797,47607,0.004831222299241708
28081,23,922,113,50321,47607,0.01936689982565589
28081,31-33,9199,118,593369,47607,0.1932278866553238
28081,42,2523,155,146266,47607,0.05299640809124709
28081,44-45,6863,510,221918,47607,0.14415947234650367
28081,48-49,2456,96,141051,47607,0.05158905203016363
28081,51,608,42,33921,47607,0.012771231121473733
28081,52,1962,200,171464,47607,0.041212426743966225
28081,53,442,105,21561,47607,0.009284348940281892
28081,54,1317,184,89252,47607,0.02766399899174491
28081,55,862,18,74688,47607,0.018106580964984142
28081,56,3637,114,121276,47607,0.07639632827105258
28081,61,162,14,5452,47607,0.003402860923813725
28081,62,9033,343,566124,47607,0.18974100447413195
28081,71,262,26,4976,47607,0.005503392358266641
28081,72,5424,262,98833,47607,0.1139328250047262
28081,81,1696,237,60519,47607,0.03562501312832147
28083,11,83,7,4647,10663,0.007783925724467786
28083,22,60,5,4996,10663,0.005626934258651411
28083,23,532,30,36271,10663,0.04989215042670918
28083,31-33,1741,21,80540,10663,0.1632748757385351
28083,42,1146,31,73045,10663,0.10747444434024196
28083,44-45,1487,143,45918,10663,0.13945418737691082
28083,48-49,305,26,14630,10663,0.02860358248147801
28083,51,122,18,7284,10663,0.011441432992591203
28083,52,308,53,18422,10663,0.028884929194410578
28083,53,126,41,4133,10663,0.011816561943167964
28083,54,237,38,13032,10663,0.022226390321673076
28083,56,257,15,13368,10663,0.02410203507455688
28083,61,215,9,7193,10663,0.02016318109350089
28083,62,2320,75,81755,10663,0.21757479133452123
28083,71,44,6,1142,10663,0.004126418456344368
28083,72,1410,70,24175,10663,0.13223295507830818
28083,81,233,63,5620,10663,0.021851261371096314
28085,11,218,31,13904,11675,0.018672376873661672
28085,21,38,7,4088,11675,0.0032548179871520343
28085,22,70,6,6710,11675,0.0059957173447537475
28085,23,621,65,33199,11675,0.05319057815845824
28085,31-33,1331,35,75858,11675,0.11400428265524626
28085,42,795,26,42947,11675,0.06809421841541756
28085,44-45,1838,160,60364,11675,0.1574304068522484
28085,48-49,1596,30,75036,11675,0.13670235546038545
28085,51,111,11,6590,11675,0.009507494646680941
28085,52,268,61,17955,11675,0.022955032119914346
28085,53,56,18,2072,11675,0.004796573875802998
28085,54,251,51,11748,11675,0.021498929336188438
28085,56,208,30,8785,11675,0.017815845824411133
28085,61,235,11,7094,11675,0.02012847965738758
28085,62,2021,80,97143,11675,0.1731049250535332
28085,71,25,7,356,11675,0.0021413276231263384
28085,72,1357,74,21326,11675,0.11623126338329764
28085,81,620,103,17838,11675,0.05310492505353319
28085,99,3,3,68,11675,2.569593147751606e-4
28087,11,42,6,3952,20572,0.00204160995527902
28087,21,27,3,1591,20572,0.00131246354267937
28087,22,153,10,13487,20572,0.00743729340851643
28087,23,1119,104,87041,20572,0.05439432237993389
28087,31-33,3778,50,348298,20572,0.18364767645343186
28087,42,1246,69,91932,20572,0.060567762006610924
28087,44-45,3187,274,96252,20572,0.15491930779700563
28087,48-49,1009,57,97676,20572,0.04904724868753646
28087,51,368,24,18727,20572,0.017888391989111414
28087,52,492,97,31105,20572,0.02391600233326852
28087,53,195,69,8783,20572,0.00947890336379545
28087,54,367,85,25933,20572,0.01783978222827144
28087,55,17,3,1359,20572,8.263659342796034e-4
28087,56,1209,62,42495,20572,0.05876920085553179
28087,61,199,18,6143,20572,0.009673342407155356
28087,62,3495,180,186553,20572,0.16989111413571845
28087,71,181,27,3016,20572,0.008798366712035776
28087,72,2547,140,45596,20572,0.12380906085942057
28087,81,932,158,26710,20572,0.04530429710285826
28087,99,9,4,84,20572,4.3748784755979e-4
28089,11,46,9,2442,55061,8.354370607144803e-4
28089,21,111,19,10704,55061,0.002015945950854507
28089,22,97,6,9791,55061,0.001761682497593578
28089,23,2197,255,170426,55061,0.039901200486732895
28089,31-33,7309,62,517067,55061,0.13274368427743774
28089,42,2187,150,152658,55061,0.03971958373440366
28089,44-45,7234,542,251237,55061,0.13138155863496848
28089,48-49,1521,70,83851,55061,0.027623908029276622
28089,51,1902,66,171261,55061,0.03454350629302047
28089,52,3755,338,350037,55061,0.06819709049962769
28089,53,1412,206,94176,55061,0.02564428542888796
28089,54,5496,437,420936,55061,0.09981656708014747
28089,55,716,22,34213,55061,0.013003759466773216
28089,56,2992,173,114666,55061,0.05433973229690707
28089,61,1642,53,54800,55061,0.029821470732460362
28089,62,6204,411,302718,55061,0.1126750331450573
28089,71,694,49,14593,55061,0.012604202611648898
28089,72,6952,325,143603,55061,0.12625996621928406
28089,81,2580,291,109204,55061,0.04685712210094259
28089,99,14,5,197,55061,2.542634532609288e-4
28091,11,75,13,3463,8596,0.008724988366682177
28091,21,105,17,7460,8596,0.012214983713355049
28091,22,94,10,7427,8596,0.010935318752908329
28091,23,1906,49,171152,8596,0.22173103769194974
28091,31-33,466,23,21290,8596,0.05421126105165193
28091,42,191,13,10201,8596,0.022219637040483946
28091,44-45,1198,99,33761,8596,0.13936714751047
28091,48-49,722,31,45201,8596,0.08399255467659376
28091,51,47,10,1733,8596,0.005467659376454164
28091,52,255,42,16000,8596,0.029664960446719405
28091,53,50,16,1858,8596,0.0058166589111214514
28091,54,227,44,11799,8596,0.02640763145649139
28091,55,446,4,43988,8596,0.05188459748720335
28091,56,341,10,21290,8596,0.039669613773848304
28091,61,102,4,2076,8596,0.011865984178687762
28091,62,998,52,37665,8596,0.11610051186598418
28091,71,25,6,541,8596,0.0029083294555607257
28091,72,686,47,10351,8596,0.07980456026058631
28091,81,662,70,17783,8596,0.07701256398324802
28093,23,604,53,44644,7708,0.0783601453035807
28093,31-33,1725,32,111340,7708,0.2237934613388687
28093,42,367,22,21508,7708,0.04761286974571873
28093,44-45,932,109,27925,7708,0.1209133367929424
28093,48-49,1780,40,125306,7708,0.2309289050337312
28093,51,14,6,823,7708,0.0018162947586922678
28093,52,209,30,11145,7708,0.027114686040477426
28093,53,57,18,1639,7708,0.007394914374675662
28093,54,67,20,3156,7708,0.008692267773741567
28093,56,162,15,7120,7708,0.02101712506486767
28093,61,368,4,10184,7708,0.04774260508562533
28093,62,620,30,25739,7708,0.08043591074208614
28093,71,15,4,389,7708,0.0019460300985988583
28093,72,464,39,8195,7708,0.06019719771665802
28093,81,302,48,10228,7708,0.03918007265179035
28093,99,1,3,79,7708,1.2973533990659055e-4
28095,21,26,3,1875,8352,0.0031130268199233715
28095,22,57,6,3096,8352,0.006824712643678161
28095,23,785,58,50157,8352,0.09398946360153257
28095,31-33,2916,43,164911,8352,0.34913793103448276
28095,42,177,20,14196,8352,0.021192528735632182
28095,44-45,1120,121,32821,8352,0.13409961685823754
28095,48-49,156,19,8516,8352,0.01867816091954023
28095,51,46,10,2552,8352,0.005507662835249042
28095,52,190,56,10537,8352,0.02274904214559387
28095,53,16,10,764,8352,0.0019157088122605363
28095,54,88,25,3150,8352,0.01053639846743295
28095,56,140,20,4866,8352,0.016762452107279693
28095,61,29,4,754,8352,0.003472222222222222
28095,62,1556,69,70201,8352,0.18630268199233715
28095,71,28,4,453,8352,0.003352490421455939
28095,72,698,53,10425,8352,0.0835727969348659
28095,81,304,73,7806,8352,0.03639846743295019
28095,99,8,3,48,8352,9.578544061302681e-4
28097,11,127,7,3602,2012,0.06312127236580517
28097,22,16,3,1200,2012,0.007952286282306162
28097,23,73,10,3440,2012,0.03628230616302187
28097,31-33,174,5,8459,2012,0.08648111332007952
28097,42,35,5,2741,2012,0.01739562624254473
28097,44-45,356,43,8760,2012,0.17693836978131214
28097,48-49,99,9,4783,2012,0.04920477137176938
28097,51,26,8,1088,2012,0.012922465208747515
28097,52,79,17,6257,2012,0.03926441351888668
28097,53,7,5,143,2012,0.0034791252485089465
28097,54,30,8,1087,2012,0.014910536779324055
28097,56,25,4,1497,2012,0.01242544731610338
28097,62,521,23,25180,2012,0.25894632206759444
28097,71,20,3,130,2012,0.009940357852882704
28097,72,283,21,3889,2012,0.14065606361829025
28097,81,98,26,2502,2012,0.048707753479125246
28099,11,397,30,27081,10665,0.03722456633849039
28099,22,46,3,3083,10665,0.004313173933427098
28099,23,2062,31,226932,10665,0.193342709798406
28099,31-33,362,12,21959,10665,0.03394280356305673
28099,42,488,22,49492,10665,0.04575714955461791
28099,44-45,1159,108,35827,10665,0.10867323019221753
28099,48-49,126,19,5938,10665,0.01181434599156118
28099,51,36,7,2161,10665,0.0033755274261603376
28099,52,278,46,16365,10665,0.02606657290201594
28099,53,43,12,2720,10665,0.00403187998124707
28099,54,495,29,41998,10665,0.046413502109704644
28099,56,52,14,1740,10665,0.004875761837787154
28099,61,166,3,3325,10665,0.015564932020628223
28099,62,1037,44,46244,10665,0.09723394280356305
28099,71,68,6,810,10665,0.006375996249413971
28099,72,3554,48,125143,10665,0.3332395686826067
28099,81,288,59,7494,10665,0.0270042194092827
28101,11,227,7,5008,4053,0.05600789538613373
28101,22,43,7,2902,4053,0.010609425117197138
28101,23,98,21,4917,4053,0.024179620034542316
28101,31-33,1565,13,110937,4053,0.38613372810264
28101,42,115,9,5957,4053,0.02837404391808537
28101,44-45,599,67,15586,4053,0.14779175919072293
28101,48-49,30,13,1226,4053,0.007401924500370096
28101,51,29,4,2062,4053,0.007155193683691093
28101,52,114,27,4899,4053,0.028127313101406367
28101,53,19,7,866,4053,0.004687885516901061
28101,54,37,16,1306,4053,0.009129040217123118
28101,56,58,16,2350,4053,0.014310387367382186
28101,62,557,32,22735,4053,0.1374290648902048
28101,71,14,5,130,4053,0.0034542314335060447
28101,72,353,26,5471,4053,0.08709597828768813
28101,81,150,41,3309,4053,0.037009622501850484
